average_rating,price,reviews_num,max_cpu_frequency,cpu_architecture,web_camera,weight,ethernet_adapter,pixel_response_time,microphone,warranty_duration,depth,screen_diagonal,battery_capacity,gaming_laptop,kensington_lock,cpu_cores_num,l2_cache,l3_cache,cpu_family,screen_refresh_rate,threads_num,max_possible_ram,integrated_graphics_card_model,dedicated_graphics_card_model,cpu_model,screen_resolution_name,hdd_capacity,ssd_capacity,graphics_ram,intel_optane_drive_capacity,os,optical_disc_drive,ppi,usb_power_delivery,keyboard_backlight,usb_2_0_ports,usb_3_x_ports,usb_type_c_ports,estimated_battery_life,gpu_manufacturer,cpu_manufacturer,ram,M_2_connector,sound_system,touch_screen,fingerprint_scanner,cpu_lithography,graphics_ram_type,ram_type,display_type,height,color,color_gamut,numeric_keypad,cpu_frequency,ram_frequency,width,release_year,memory_slots_num,additional_info,adaptive_sync_technology,multiple_35jacks,cellular_communication,dedicated_graphics,dedicated_graphics_only,usb2ethernet_adapter,display_port,hdmi,thunderbolt_2,thunderbolt_3,thunderbolt_4,vga,micro_hdmi,mini_display_port,additional_accessories,2_in_1,emcc,metal,plastic,carbon,brand_name,model_name,bluetooth,bluetooth_4_0,bluetooth_4_1,bluetooth_4_2,bluetooth_5_0,bluetooth_5_1,miracast,nfc,mmc,ms,micro_media,sd,sdhc,sdxc,micro_sd,micro_sdhc,micro_sdxc,glossy_display,screen_width_pixels,screen_height_pixels,hdd_increased_speed,best_wi_fi_standard,li_ion_battery_type,ultrabook,touch_numeric_keypad
,112999.0,,4.1,Zen 2,True,1.25,False,,True,36.0,204.6,13.3,4774.774774774775,False,True,8,4.0,8.0,Ryzen 7,60.0,16.0,32,Radeon Vega 7,нет,Pro 4750U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,166.0,,1.0,0.0,2.0,2.0,,AMD,AMD,16,1.0,Bang & Olufsen с 2 динамиками,False,1.0,7.0,SMA,DDR4,IPS,17.9,серебристый,45% NTSC,False,1.7,3200.0,307.8,2020.0,2.0,"датчик Холла , датчик внешней освещенности",нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,EliteBook 835 G7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,112999.0,,4.2,Comet Lake,True,1.33,False,,True,24.0,207.0,13.3,6500.0,False,True,4,1.0,6.0,Core i5,60.0,8.0,8,Intel UHD Graphics 620,нет,10210U,FullHD,0.0,256.0,0.0,0.0,Windows 10 Home,False,165.6,1.0,1.0,0.0,0.0,1.0,14.0,Intel,Intel,8,1.0,Waves MaxxAudio Pro,False,0.0,14.0,SMA,LPDDR4x,IPS,13.0,серебристый,100% sRGB,False,1.6,3733.0,296.0,2019.0,0.0,,нет,False,False,False,False,False,False,False,0,2,0,False,0,False,False,False,False,True,False,True,Dell,XPS 7390-7087,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,True,True,False
,112999.0,,4.7,Willow Cove,True,0.97,False,,True,12.0,228.0,14.0,5045.045045045045,False,True,4,5.0,12.0,Core i7,60.0,8.0,16,Intel Iris Xe,GeForce MX350,1165G7,FullHD,0.0,512.0,2.0,0.0,Windows 10 Home,False,157.0,,1.0,0.0,2.0,1.0,,nVidia,Intel,16,1.0,,True,1.0,10.0,GDDR5,LPDDR4x,IPS,14.95,черный,100% sRGB,False,2.8,,329.0,2020.0,0.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 5 SF514-55GT-76S1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,6,False,True,False
5.0,112999.0,3.0,5.0,Comet Lake,True,2.3,True,,True,24.0,275.0,15.6,4050.0,True,True,8,2.0,16.0,Core i7,144.0,16.0,32,Intel UHD Graphics 630,GeForce RTX 2060,10870H,FullHD,0.0,512.0,6.0,0.0,DOS,False,141.0,0.0,1.0,0.0,3.0,1.0,4.0,Intel,Intel,16,1.0,Smart AMP,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,черный,"45% NTSC, 50% AdobeRGB, 67% sRGB",False,2.2,3200.0,360.0,2020.0,2.0,NumberPad,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,ROG Strix G G512LV-HN249,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,113199.0,1.0,5.0,Comet Lake,True,2.5,True,,True,12.0,255.0,15.6,3815.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2060,10750H,FullHD,0.0,1024.0,6.0,0.0,Windows 10 Home,False,141.0,,1.0,0.0,3.0,1.0,7.0,nVidia,Intel,16,1.0,,False,0.0,14.0,GDDR6,DDR4,IPS,19.9,черный,,True,2.6,2933.0,363.0,2020.0,2.0,,NVIDIA G-SYNC,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Nitro 7 AN715-52-7733,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,113199.0,1.0,5.0,Comet Lake,True,2.98,True,,True,24.0,290.0,17.3,,True,True,6,1.5,12.0,Core i7,60.0,12.0,16,Intel UHD Graphics 630,GeForce RTX 2060,10750H,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,0.0,4.0,1.0,10.0,nVidia,Intel,8,1.0,Dolby Atmos,False,0.0,14.0,GDDR6,DDR4,IPS,26.2,черный,72% NTSC,True,2.6,2933.0,398.6,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Lenovo,Legion 5 17IMH05H,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
,114999.0,,4.0,Zen 2,True,1.25,False,,True,36.0,204.6,13.3,4774.774774774775,False,True,6,3.0,8.0,Ryzen 5,60.0,12.0,32,Radeon Vega 6,нет,Pro 4650U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,166.0,,1.0,0.0,2.0,2.0,,AMD,AMD,16,1.0,Bang & Olufsen с 2 динамиками,False,1.0,7.0,SMA,DDR4,IPS,17.9,серебристый,45% NTSC,False,2.1,3200.0,307.8,2020.0,2.0,"датчик Холла , датчик внешней освещенности",нет,False,True,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,EliteBook 835 G7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,114999.0,,4.2,Comet Lake,True,1.33,False,,True,36.0,215.0,14.0,4774.774774774775,False,True,4,1.0,6.0,Core i5,60.0,8.0,32,Intel UHD Graphics 620,нет,10210U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,157.0,,1.0,0.0,2.0,2.0,,Intel,Intel,16,1.0,Bang & Olufsen с 2 динамиками,False,1.0,14.0,SMA,DDR4,IPS,18.0,серебристый,72% NTSC,False,1.6,2666.0,324.0,2020.0,2.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,EliteBook 840 G7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,115999.0,,4.1,Zen 2,True,1.25,False,,True,36.0,204.6,13.3,4774.774774774775,False,True,8,4.0,8.0,Ryzen 7,60.0,16.0,32,Radeon Vega 7,нет,Pro 4750U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,166.0,,1.0,0.0,2.0,2.0,,AMD,AMD,16,1.0,Bang & Olufsen с 2 динамиками,False,1.0,7.0,SMA,DDR4,IPS,17.9,серебристый,45% NTSC,False,1.7,3200.0,307.8,2020.0,2.0,"датчик Холла , датчик внешней освещенности",нет,False,True,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,EliteBook 835 G7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,115999.0,,4.7,Willow Cove,True,0.97,False,,True,12.0,228.0,14.0,5045.045045045045,False,True,4,5.0,12.0,Core i7,60.0,8.0,16,Intel Iris Xe,нет,1165G7,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,0.0,2.0,1.0,,Intel,Intel,16,1.0,,True,1.0,10.0,SMA,LPDDR4x,IPS,14.95,черный,100% sRGB,False,2.8,,329.0,2020.0,0.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 5 SF514-55TA-769D,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,6,False,True,False
,115999.0,,5.0,Comet Lake,True,1.8,False,,True,12.0,229.4,15.6,6306.306306306306,False,False,6,1.5,12.0,Core i7,60.0,12.0,16,Intel UHD Graphics 630,GeForce GTX 1650,10750H,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,,nVidia,Intel,16,1.0,Dolby Atmos,False,1.0,14.0,GDDR6,DDR4,IPS,17.5,серый,100% sRGB,True,2.6,2933.0,356.6,2020.0,0.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,Yoga Slim 7 15IMH05,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
,115999.0,,5.0,Comet Lake,True,3.23,True,7.0,True,12.0,285.0,17.3,6306.306306306306,True,False,6,1.5,12.0,Core i7,144.0,12.0,16,Intel UHD Graphics 630,GeForce RTX 2060,10750H,FullHD,0.0,1024.0,6.0,0.0,DOS,False,127.0,,1.0,0.0,3.0,1.0,,nVidia,Intel,16,1.0,"HP Audio Boost , Bang & Olufsen с 2 динамиками",False,0.0,14.0,GDDR6,DDR4,IPS,27.0,черный,100% sRGB,True,2.6,2933.0,405.0,2020.0,,"поддержка стандарта Miracast, акселерометр",,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,True,True,False,HP,OMEN 17-cb1052ur,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
5.0,115999.0,1.0,5.0,Comet Lake,True,2.98,True,,True,24.0,290.0,17.3,,True,True,6,1.5,12.0,Core i7,60.0,12.0,16,Intel UHD Graphics 630,GeForce GTX 1660 Ti,10750H,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,0.0,4.0,1.0,10.0,nVidia,Intel,8,1.0,Dolby Atmos,False,0.0,14.0,GDDR6,DDR4,IPS,26.2,черный,72% NTSC,True,2.6,2933.0,398.6,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Lenovo,Legion 5 17IMH05H,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
4.8,116999.0,9.0,5.0,Comet Lake,True,2.3,True,,True,24.0,275.0,15.6,4050.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2070,10750H,FullHD,0.0,512.0,8.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,3.0,1.0,4.0,Intel,Intel,16,1.0,Smart AMP,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,черный,"67% sRGB, 50% AdobeRGB",False,2.6,2933.0,360.0,2020.0,2.0,NumberPad,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,ROG Strix G G512LW-HN037T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
4.7,116999.0,32.0,5.0,Comet Lake,True,2.85,True,3.0,True,24.0,293.0,17.3,4050.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2070,10750H,FullHD,0.0,1024.0,8.0,0.0,DOS,False,127.0,0.0,1.0,0.0,3.0,1.0,4.0,nVidia,Intel,16,1.0,Smart AMP,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,черный,100% sRGB,True,2.6,2933.0,399.0,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,ROG Strix G17 G712LW-EV013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
4.8,117999.0,46.0,4.8,Comet Lake,True,1.33,False,,True,12.0,217.0,13.9,5171.171171171171,False,False,4,1.0,8.0,Core i7,60.0,8.0,16,Intel UHD Graphics 620,GeForce MX250,10510U,UHD,0.0,1024.0,2.0,0.0,Windows 10 Home,False,260.0,1.0,1.0,0.0,1.0,2.0,12.0,nVidia,Intel,16,1.0,,True,1.0,14.0,GDDR5,LPDDR3,IPS,14.6,серый,100% sRGB,False,1.8,2133.0,304.0,2020.0,0.0,"защитное стекло экрана Corning Gorilla Glass, датчик Холла , датчик внешней освещенности",нет,False,False,True,False,False,False,False,0,1,0,False,0,False,False,False,False,True,False,False,Huawei,Matebook X Pro MACHC-WAE9LP,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3000,2000,False,5,True,True,False
3.8,119599.0,6.0,5.0,Comet Lake,True,2.25,True,,True,24.0,259.0,15.6,,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2060,10750H,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,3.0,2.0,6.0,nVidia,Intel,16,1.0,Dolby Atmos,False,0.0,14.0,GDDR6,DDR4,IPS,19.9,черный,100% AdobeRGB,True,2.6,2933.0,359.34,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,Legion 7 15IMH05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False
,119999.0,,4.2,Comet Lake,True,1.35,False,,True,36.0,202.6,14.0,4864.864864864865,False,False,4,1.0,6.0,Core i5,60.0,8.0,8,Intel UHD Graphics 620,нет,10210U,FullHD,0.0,256.0,0.0,0.0,Windows 10 Professional,False,157.0,1.0,1.0,0.0,2.0,2.0,,Intel,Intel,8,1.0,Bang & Olufsen с 4 динамиками,True,1.0,14.0,SMA,LPDDR4,IPS,16.6,серебристый,72% NTSC,False,1.6,2933.0,319.3,2020.0,0.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,True,False,False,HP,EliteBook x360 1040 G7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,6,False,False,False
,119999.0,,4.7,Willow Cove,True,0.97,False,,True,12.0,228.0,14.0,5045.045045045045,False,True,4,5.0,12.0,Core i7,60.0,8.0,16,Intel Iris Xe,GeForce MX350,1165G7,FullHD,0.0,1024.0,2.0,0.0,Windows 10 Home,False,157.0,,1.0,0.0,2.0,1.0,,nVidia,Intel,16,1.0,,True,1.0,10.0,GDDR5,LPDDR4x,IPS,14.95,черный,100% sRGB,False,2.8,,329.0,2020.0,0.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 5 SF514-55GT-73SA,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,6,False,True,False
4.3,119999.0,14.0,5.0,Comet Lake,True,2.1,True,,True,24.0,248.0,15.6,8918.91891891892,True,True,6,1.5,12.0,Core i7,240.0,12.0,64,Intel UHD Graphics 630,GeForce RTX 2060,10750H,FullHD,0.0,512.0,6.0,0.0,DOS,False,141.0,1.0,1.0,0.0,3.0,2.0,,nVidia,Intel,16,1.0,Dynaudio,False,0.0,14.0,GDDR6,DDR4,IPS,19.8,черный,,False,2.6,3200.0,358.3,2020.0,2.0,,NVIDIA G-SYNC,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,MSI,GS66 Stealth 10SE-608XRU,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False
4.6,119999.0,5.0,5.0,Comet Lake,True,3.21,True,7.0,True,12.0,295.0,17.3,4550.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2060,10750H,FullHD,0.0,1024.0,6.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,0.0,3.0,1.0,4.0,nVidia,Intel,16,1.0,"HP Audio Boost , Bang & Olufsen с 2 динамиками",False,0.0,14.0,GDDR6,DDR4,IPS,27.0,черный,72% NTSC,True,2.6,2933.0,405.0,2020.0,2.0,акселерометр,NVIDIA G-SYNC,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,False,True,True,HP,OMEN 17-cb1016ur,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
,120999.0,,5.0,Comet Lake,True,3.23,True,,True,12.0,285.0,17.3,6306.306306306306,True,False,6,1.5,12.0,Core i7,144.0,12.0,16,Intel UHD Graphics,GeForce RTX 2070,10750H,FullHD,0.0,512.0,8.0,0.0,DOS,False,127.0,,1.0,0.0,3.0,1.0,4.0,nVidia,Intel,16,1.0,"Bang & Olufsen, HP Audio Boost",False,0.0,14.0,GDDR6,DDR4,IPS,27.0,черный,100% sRGB,True,2.6,2933.0,405.0,2020.0,2.0,акселерометр,нет,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,False,True,False,HP,OMEN 17-cb1047ur,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,122999.0,1.0,4.8,Willow Cove,True,1.29,False,,True,12.0,219.0,14.0,4684.684684684685,False,False,4,5.0,12.0,Core i7,60.0,8.0,16,Intel Iris Xe,GeForce GTX 1650 MaxQ,1185G7,FullHD,0.0,1024.0,4.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,1.0,0.0,2.0,,nVidia,Intel,16,1.0,,False,1.0,10.0,GDDR6,LPDDR4,IPS,15.9,серый,,False,3.0,3200.0,319.0,2020.0,0.0,,нет,False,False,True,False,False,False,False,0,0,2,False,0,False,False,False,False,True,False,False,MSI,Prestige 14 A11SCX-053RU,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,True,False
5.0,124999.0,1.0,3.9,Ice Lake,True,1.54,False,,True,12.0,208.0,14.0,,False,False,4,2.0,8.0,Core i7,60.0,8.0,16,Intel Iris Plus,нет,1065G7,UHD,0.0,1024.0,0.0,0.0,Windows 10 Home,False,282.0,1.0,1.0,0.0,2.0,1.0,14.0,Intel,Intel,16,1.0,Dolby Atmos,False,0.0,10.0,SMA,LPDDR4x,IPS,14.9,серый,90% DCI-P3,False,1.3,3200.0,320.6,2020.0,0.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,Yoga Slim 7 14IIL05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,1.0,3840,2160,False,6,False,False,False
,124999.0,,5.0,Comet Lake,True,2.3,True,,True,24.0,275.0,15.6,4050.0,True,True,8,2.0,16.0,Core i7,144.0,16.0,32,Intel UHD Graphics 630,GeForce RTX 2060,10870H,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,3.0,1.0,4.0,Intel,Intel,16,1.0,Smart AMP,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,черный,"45% NTSC, 50% AdobeRGB, 67% sRGB",False,2.2,3200.0,360.0,2020.0,2.0,NumberPad,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,ROG Strix G G512LV-HN249T,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,124999.0,3.0,5.1,Comet Lake,True,2.85,True,3.0,True,24.0,293.0,17.3,4050.0,True,True,8,2.0,16.0,Core i7,144.0,16.0,32,Intel UHD Graphics 630,GeForce RTX 2060,10875H,FullHD,0.0,1024.0,6.0,0.0,DOS,False,127.0,0.0,1.0,0.0,3.0,1.0,4.0,nVidia,Intel,16,1.0,Smart AMP,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,черный,100% sRGB,True,2.3,2933.0,399.0,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,ROG Strix G G712LV-EV047,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
4.3,125999.0,3.0,5.0,Comet Lake,True,2.5,True,,True,12.0,255.0,15.6,3815.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2070 MaxQ,10750H,FullHD,1000.0,256.0,8.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,0.0,3.0,1.0,6.0,nVidia,Intel,16,1.0,Acer TrueHarmony,False,0.0,14.0,GDDR6,DDR4,IPS,22.9,черный,"85% sRGB, 63% AdobeRGB",True,2.6,2933.0,363.4,2020.0,2.0,,NVIDIA G-SYNC,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,True,True,False,Acer,Predator Helios 300 PH315-53-77DZ,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,126999.0,,4.7,Tiger Lake,True,1.27,False,,True,12.0,194.5,13.3,5405.405405405406,False,False,4,5.0,12.0,Core i7,60.0,8.0,16,Intel Iris Xe,нет,1165G7,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,165.6,1.0,1.0,0.0,1.0,2.0,15.0,Intel,Intel,16,1.0,"Bang & Olufsen с 2 динамиками, HP Audio Boost",True,0.0,10.0,SMA,LPDDR4x,OLED,16.9,черный,100% DCI-P3,False,2.8,3733.0,306.7,2020.0,0.0,"ИК-датчик температуры, датчик поворота экрана , электронный компас , гироскоп",нет,False,False,False,False,False,False,False,0,0,0,False,0,False,False,True,False,True,False,False,HP,Spectre x360 13-aw2006ur,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,1.0,1920,1080,False,6,True,False,False
4.4,128699.0,29.0,5.0,Comet Lake,True,2.85,True,3.0,True,24.0,293.0,17.3,4050.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2070,10750H,FullHD,0.0,1024.0,8.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,0.0,3.0,1.0,4.0,nVidia,Intel,16,1.0,Smart AMP,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,черный,100% sRGB,True,2.6,2933.0,399.0,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,ROG Strix G17 G712LW-EV013T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,129999.0,1.0,4.8,Comet Lake,True,1.0,False,,True,12.0,203.0,14.0,5945.945945945946,False,True,4,1.0,8.0,Core i7,60.0,8.0,16,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Professional,False,157.0,1.0,1.0,0.0,0.0,2.0,24.0,Intel,Intel,16,1.0,Harman kardon,False,1.0,14.0,SMA,LPDDR3,IPS,14.9,черный,"100% sRGB, 72% NTSC",False,1.8,2133.0,320.0,2020.0,0.0,NumberPad,нет,True,False,False,False,True,False,True,0,0,0,False,1,False,True,False,False,True,True,False,ASUS,ExpertBook B9450FA-BM0345R,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False
5.0,129999.0,1.0,4.2,Amber Lake-Y,True,0.99,False,,True,12.0,191.5,14.0,2770.0,False,False,2,0.5,4.0,Core i7,60.0,4.0,16,Intel UHD 615,нет,8500Y,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,156.2,,1.0,0.0,0.0,2.0,,Intel,Intel,16,1.0,Acer TrueHarmony,True,1.0,14.0,SMA,LPDDR3,IPS,10.0,белый,"99% sRGB, 65% AdobeRGB",False,1.5,1866.0,317.9,2019.0,0.0,,нет,False,False,False,False,False,False,False,0,1,0,False,0,False,False,False,False,True,False,False,Acer,Swift 7 SF714-52T-76X9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,5,False,True,False
4.7,129999.0,3.0,4.2,Amber Lake-Y,True,0.99,False,,True,12.0,191.5,14.0,2770.0,False,False,2,0.5,4.0,Core i7,60.0,4.0,16,Intel UHD 615,нет,8500Y,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,156.2,,1.0,0.0,0.0,2.0,,Intel,Intel,16,1.0,Acer TrueHarmony,True,1.0,14.0,SMA,LPDDR3,IPS,10.0,черный,"65% AdobeRGB, 99% sRGB",False,1.5,1866.0,317.9,2019.0,0.0,,нет,False,False,False,False,False,False,False,0,1,0,False,0,False,True,False,False,True,False,False,Acer,Swift 7 SF714-52T-78V2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,5,False,True,False
5.0,129999.0,1.0,5.0,Comet Lake,True,2.5,True,,True,12.0,255.0,15.6,3815.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,Intel UHD Graphics 630,GeForce RTX 2070 MaxQ,10750H,FullHD,0.0,1024.0,8.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,0.0,3.0,1.0,6.0,nVidia,Intel,16,1.0,Acer TrueHarmony,False,0.0,14.0,GDDR6,DDR4,IPS,22.9,черный,"85% sRGB, 63% AdobeRGB",True,2.6,2933.0,363.4,2020.0,2.0,,NVIDIA G-SYNC,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,True,True,False,Acer,Predator Helios 300 PH315-53-74DM,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,129999.0,,5.0,Comet Lake,True,1.8,False,,True,12.0,229.4,15.6,6306.306306306306,False,False,6,1.5,12.0,Core i7,60.0,12.0,16,Intel UHD Graphics 630,GeForce GTX 1650,10750H,FullHD,0.0,1024.0,4.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,,nVidia,Intel,16,1.0,Dolby Atmos,False,1.0,14.0,GDDR6,DDR4,IPS,17.5,серый,100% sRGB,True,2.6,2933.0,356.6,2020.0,0.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,Yoga Slim 7 15IMH05,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
5.0,130299.0,2.0,4.7,Willow Cove,True,1.005,False,,True,12.0,203.0,14.0,5945.945945945946,False,True,4,5.0,12.0,Core i7,60.0,8.0,16,Intel Iris Xe,нет,1165G7,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Professional,False,157.0,1.0,1.0,0.0,1.0,2.0,17.0,Intel,Intel,16,1.0,Harman kardon,False,1.0,10.0,SMA,LPDDR4x,IPS,14.9,черный,"100% sRGB, 72% NTSC",False,2.8,4266.0,320.0,2020.0,0.0,"NumberPad , встроенный криптопроцессор стандарта TPM 2.0, шторка веб-камеры, датчик приближения, влагозащищенная клавиатура",нет,False,False,False,False,True,False,True,0,0,0,False,0,False,True,False,False,True,False,False,ASUS,ExpertBook B9400CEA-KC0062R,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False
